Name,Season,Tm,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
LaMarcus Aldridge,2011-12 ★,POR,PF,55.0,55.0,1994.0,12.7,24.9,0.512,5.9,7.2,0.8140000000000001,4.0,7.7,11.7,3.5,1.3,1.2,2.9,4.0,31.4,113.0,106.0
LaMarcus Aldridge,2012-13 ★,POR,PF,74.0,74.0,2790.0,12.0,24.8,0.484,5.3,6.6,0.81,3.3,9.3,12.6,3.6,1.2,1.7,2.7,3.5,29.4,108.0,107.0
LaMarcus Aldridge,2013-14 ★,POR,PF,69.0,69.0,2498.0,13.2,28.8,0.45799999999999996,6.0,7.3,0.8220000000000001,3.4,12.1,15.5,3.6,1.3,1.4,2.5,3.0,32.5,108.0,104.0
LaMarcus Aldridge,2014-15,POR,PF,25.0,25.0,888.0,12.6,28.0,0.451,6.0,7.1,0.8390000000000001,3.9,11.0,15.0,2.9,0.7,1.8,2.3,2.5,32.0,109.0,100.0
LaMarcus Aldridge,Career,,,602.0,561.0,21348.0,11.8,24.2,0.486,5.2,6.5,0.7909999999999999,4.1,8.4,12.5,3.0,1.2,1.6,2.4,4.1,28.8,111.0,107.0
Rodney Stuckey,2007-08,DET,PG,57.0,2.0,1081.0,7.8,19.4,0.401,6.5,7.9,0.8140000000000001,1.6,4.9,6.6,8.1,2.5,0.3,4.0,5.7,22.2,101.0,103.0
Rodney Stuckey,2008-09,DET,PG,79.0,65.0,2517.0,8.8,20.1,0.439,5.1,6.4,0.8029999999999999,1.5,4.5,6.0,8.5,1.7,0.2,3.8,4.8,23.3,104.0,110.0
Rodney Stuckey,2009-10,DET,PG,73.0,67.0,2499.0,9.7,24.1,0.405,6.5,7.8,0.833,1.5,4.6,6.1,7.5,2.2,0.3,3.5,4.4,26.4,103.0,112.0
Rodney Stuckey,2010-11,DET,PG,70.0,54.0,2183.0,9.0,20.4,0.439,8.1,9.4,0.866,1.7,3.6,5.3,8.9,1.9,0.2,3.8,4.4,26.7,112.0,114.0
Rodney Stuckey,2011-12,DET,SG,55.0,48.0,1644.0,8.4,19.5,0.429,8.7,10.5,0.8340000000000001,1.2,3.4,4.6,6.9,1.4,0.3,3.5,4.1,26.6,112.0,109.0
Rodney Stuckey,2012-13,DET,SG,76.0,24.0,2171.0,7.4,18.2,0.406,5.2,6.6,0.7829999999999999,1.0,4.1,5.2,6.6,1.2,0.4,3.3,3.1,21.3,103.0,111.0
Rodney Stuckey,2013-14,DET,SG,73.0,5.0,1950.0,9.6,22.1,0.436,6.3,7.6,0.836,1.0,3.4,4.4,3.9,1.4,0.3,3.2,3.4,26.2,105.0,113.0
Rodney Stuckey,2014-15,IND,PG,19.0,13.0,480.0,9.8,23.4,0.419,6.3,8.1,0.773,1.2,6.4,7.6,6.1,1.5,0.1,3.5,4.1,27.0,101.0,105.0
Rodney Stuckey,Career,,,502.0,278.0,14525.0,8.8,20.8,0.423,6.5,7.9,0.826,1.4,4.1,5.5,7.2,1.7,0.3,3.6,4.2,24.9,106.0,111.0
Rodney Stuckey,,,,,,,,,,,,,,,,,,,,,,,
Rodney Stuckey,7,DET,,483.0,265.0,14045.0,8.8,20.7,0.423,6.5,7.9,0.828,1.4,4.1,5.4,7.2,1.7,0.3,3.6,4.2,24.8,106.0,111.0
Rodney Stuckey,1,IND,,19.0,13.0,480.0,9.8,23.4,0.419,6.3,8.1,0.773,1.2,6.4,7.6,6.1,1.5,0.1,3.5,4.1,27.0,101.0,105.0
Troy Daniels,2013-14,HOU,SG,5.0,1.0,75.0,10.0,20.6,0.484,0.0,0.0,,0.0,2.7,2.7,3.3,0.0,0.0,2.0,4.0,27.9,126.0,114.0
Troy Daniels,2014-15,HOU,SG,17.0,0.0,108.0,7.1,22.1,0.319,1.4,1.9,0.75,0.0,2.8,2.8,1.9,0.0,0.0,2.4,6.6,21.7,94.0,108.0
Troy Daniels,Career,,,22.0,1.0,183.0,8.3,21.5,0.385,0.8,1.1,0.75,0.0,2.8,2.8,2.5,0.0,0.0,2.2,5.5,24.3,107.0,111.0
Beno Udrih,2004-05,SAS,PG,80.0,2.0,1149.0,8.1,18.3,0.444,3.1,4.2,0.753,0.8,3.1,3.9,7.0,1.9,0.5,3.6,4.5,22.1,107.0,102.0
Beno Udrih,2005-06,SAS,PG,54.0,3.0,586.0,9.8,21.6,0.455,3.6,4.6,0.78,1.7,3.1,4.8,8.5,1.3,0.2,4.9,5.1,25.4,104.0,104.0
Beno Udrih,2006-07,SAS,PG,73.0,1.0,948.0,7.2,19.4,0.369,3.0,3.4,0.883,0.6,4.0,4.6,6.9,1.5,0.1,3.2,3.9,19.2,95.0,103.0
Beno Udrih,2007-08,SAC,PG,65.0,51.0,2080.0,8.0,17.3,0.46299999999999997,3.0,3.6,0.85,0.8,4.5,5.3,6.9,1.4,0.2,3.6,3.4,20.3,105.0,113.0
Beno Udrih,2008-09,SAC,PG,73.0,72.0,2270.0,7.2,15.6,0.461,2.8,3.4,0.82,1.0,3.9,4.9,7.7,1.8,0.3,3.5,4.3,18.0,104.0,116.0
Beno Udrih,2009-10,SAC,PG,79.0,41.0,2477.0,8.6,17.3,0.493,2.4,2.9,0.8370000000000001,0.8,3.7,4.5,7.7,1.8,0.2,2.8,3.4,21.1,114.0,112.0
Beno Udrih,2010-11,SAC,PG,79.0,64.0,2734.0,7.6,15.2,0.5,3.6,4.2,0.8640000000000001,0.8,4.1,4.9,7.1,1.7,0.2,2.6,3.3,20.0,118.0,111.0
Beno Udrih,2011-12,MIL,SG,59.0,0.0,1080.0,6.9,15.7,0.44,1.8,2.6,0.7090000000000001,1.2,3.6,4.8,10.8,1.8,0.0,3.7,3.3,16.5,102.0,109.0
Beno Udrih,2012-13,TOT,SG-PG,66.0,9.0,1457.0,7.4,16.8,0.441,3.0,3.6,0.816,1.2,3.8,5.0,10.7,1.4,0.1,3.8,3.2,19.0,106.0,111.0
Beno Udrih,2012-13,MIL,SG,39.0,0.0,719.0,8.0,16.8,0.475,1.7,2.3,0.727,1.2,4.3,5.5,9.7,1.1,0.1,3.7,2.7,18.5,105.0,110.0
Beno Udrih,2012-13,ORL,PG,27.0,9.0,738.0,6.8,16.8,0.408,4.2,4.9,0.857,1.2,3.2,4.4,11.6,1.8,0.1,3.9,3.6,19.4,106.0,112.0
Beno Udrih,2013-14,TOT,SG,41.0,12.0,643.0,6.5,14.7,0.43799999999999994,2.1,2.5,0.833,0.8,4.1,4.9,9.6,1.9,0.3,3.9,4.1,16.5,105.0,111.0
Beno Udrih,2013-14,NYK,SG,31.0,12.0,588.0,6.1,14.5,0.425,1.8,2.2,0.833,0.9,4.3,5.2,9.9,2.0,0.3,3.8,4.2,15.6,104.0,111.0
Beno Udrih,2013-14,MEM,SG,10.0,0.0,55.0,9.7,17.5,0.556,4.9,5.8,0.833,0.0,1.9,1.9,5.8,1.0,1.0,4.9,3.9,26.2,112.0,109.0
Beno Udrih,2014-15,MEM,PG,24.0,0.0,425.0,8.6,16.7,0.515,2.7,3.3,0.815,0.2,4.2,4.4,10.6,1.4,0.2,3.6,3.8,20.7,111.0,106.0
Beno Udrih,Career,,,693.0,255.0,15849.0,7.8,16.8,0.46299999999999997,2.9,3.5,0.826,0.9,3.9,4.8,8.0,1.7,0.2,3.3,3.7,19.8,108.0,110.0
Beno Udrih,,,,,,,,,,,,,,,,,,,,,,,
Beno Udrih,4,SAC,,296.0,228.0,9561.0,7.8,16.3,0.48100000000000004,3.0,3.5,0.845,0.8,4.0,4.9,7.3,1.7,0.2,3.1,3.6,19.9,110.0,113.0
Beno Udrih,3,SAS,,207.0,6.0,2683.0,8.1,19.4,0.42,3.2,4.0,0.799,0.9,3.5,4.4,7.3,1.6,0.3,3.7,4.4,21.8,102.0,103.0
Beno Udrih,2,MIL,,98.0,0.0,1799.0,7.3,16.2,0.45399999999999996,1.8,2.5,0.716,1.2,3.9,5.1,10.3,1.5,0.1,3.7,3.1,17.3,103.0,109.0
Beno Udrih,2,MEM,,34.0,0.0,480.0,8.7,16.8,0.519,3.0,3.6,0.818,0.2,3.9,4.2,10.1,1.3,0.3,3.7,3.8,21.3,111.0,107.0
Beno Udrih,1,NYK,,31.0,12.0,588.0,6.1,14.5,0.425,1.8,2.2,0.833,0.9,4.3,5.2,9.9,2.0,0.3,3.8,4.2,15.6,104.0,111.0
Beno Udrih,1,ORL,,27.0,9.0,738.0,6.8,16.8,0.408,4.2,4.9,0.857,1.2,3.2,4.4,11.6,1.8,0.1,3.9,3.6,19.4,106.0,112.0
Omri Casspi,2009-10,SAC,SF,77.0,31.0,1931.0,7.9,17.8,0.446,3.1,4.6,0.672,2.0,7.2,9.2,2.5,1.4,0.4,2.6,3.3,20.9,104.0,110.0
Omri Casspi,2010-11,SAC,SF,71.0,27.0,1702.0,6.7,16.2,0.41200000000000003,2.0,3.0,0.6729999999999999,2.2,6.9,9.1,2.2,1.6,0.4,2.0,3.4,18.1,106.0,109.0
Omri Casspi,2011-12,CLE,SF,65.0,35.0,1341.0,6.5,16.1,0.40299999999999997,2.9,4.2,0.685,2.5,6.5,8.9,2.6,1.5,0.8,2.5,4.5,18.0,101.0,109.0
Omri Casspi,2012-13,CLE,SF,43.0,1.0,503.0,6.5,16.5,0.39399999999999996,2.3,4.2,0.537,2.1,9.7,11.8,2.9,2.6,1.2,2.3,4.7,17.9,99.0,105.0
Omri Casspi,2013-14,HOU,PF,71.0,2.0,1283.0,6.7,15.9,0.42200000000000004,3.2,4.7,0.68,2.1,8.0,10.1,3.4,1.7,0.5,2.8,3.9,19.0,105.0,106.0
Omri Casspi,2014-15,SAC,SF,20.0,2.0,372.0,7.6,14.1,0.539,7.2,8.5,0.852,1.9,7.3,9.3,3.9,0.8,0.4,3.2,4.6,22.7,120.0,109.0
Omri Casspi,Career,,,347.0,98.0,7132.0,7.0,16.5,0.42700000000000005,3.0,4.3,0.685,2.2,7.3,9.5,2.7,1.6,0.6,2.5,3.8,19.2,105.0,109.0
Omri Casspi,,,,,,,,,,,,,,,,,,,,,,,
Omri Casspi,3,SAC,,168.0,60.0,4005.0,7.4,16.8,0.439,3.0,4.3,0.705,2.1,7.1,9.2,2.5,1.4,0.4,2.4,3.5,19.9,106.0,110.0
Omri Casspi,2,CLE,,108.0,36.0,1844.0,6.5,16.3,0.4,2.7,4.2,0.644,2.4,7.4,9.7,2.7,1.8,0.9,2.4,4.5,18.0,100.0,108.0
Omri Casspi,1,HOU,,71.0,2.0,1283.0,6.7,15.9,0.42200000000000004,3.2,4.7,0.68,2.1,8.0,10.1,3.4,1.7,0.5,2.8,3.9,19.0,105.0,106.0
Elias Harris,2013-14,LAL,SF,2.0,0.0,11.0,0.0,4.4,0.0,0.0,0.0,,4.4,0.0,4.4,4.4,4.4,0.0,0.0,0.0,0.0,92.0,110.0
Elias Harris,Career,,,2.0,0.0,11.0,0.0,4.4,0.0,0.0,0.0,,4.4,0.0,4.4,4.4,4.4,0.0,0.0,0.0,0.0,92.0,110.0
Chris Paul,2005-06,NOK,PG,78.0,78.0,2808.0,7.8,18.2,0.43,7.6,8.9,0.847,1.2,6.5,7.7,11.7,3.4,0.1,3.5,4.2,24.2,114.0,104.0
Chris Paul,2006-07,NOK,PG,64.0,64.0,2353.0,8.6,19.7,0.43700000000000006,6.6,8.1,0.818,1.2,5.1,6.3,12.9,2.7,0.1,3.6,3.5,25.0,116.0,106.0
Chris Paul,2007-08 ★,NOH,PG,80.0,80.0,3006.0,11.2,22.9,0.488,5.9,6.9,0.851,1.1,4.6,5.7,16.4,3.9,0.1,3.6,3.3,29.9,125.0,103.0
Chris Paul,2008-09 ★,NOH,PG,78.0,78.0,3002.0,11.5,22.9,0.503,8.3,9.5,0.868,1.3,6.6,7.9,15.7,3.9,0.2,4.2,3.9,32.4,124.0,103.0
Chris Paul,2009-10 ★,NOH,PG,45.0,45.0,1712.0,9.5,19.3,0.493,4.9,5.8,0.847,0.6,5.2,5.8,14.5,2.9,0.2,3.4,3.6,25.5,122.0,109.0
Chris Paul,2010-11 ★,NOH,PG,80.0,80.0,2880.0,8.1,17.4,0.46299999999999997,6.3,7.2,0.878,0.7,5.4,6.1,14.7,3.5,0.1,3.3,3.7,23.8,122.0,103.0
Chris Paul,2011-12 ★,LAC,PG,60.0,60.0,2181.0,10.5,22.0,0.478,6.4,7.5,0.861,1.0,4.2,5.3,13.4,3.8,0.1,3.1,3.4,29.3,126.0,104.0
Chris Paul,2012-13 ★,LAC,PG,70.0,70.0,2335.0,9.3,19.3,0.48100000000000004,6.5,7.3,0.885,1.2,4.7,5.9,15.3,3.8,0.2,3.6,3.2,26.7,127.0,102.0
Chris Paul,2013-14 ★,LAC,PG,62.0,62.0,2171.0,9.4,20.0,0.467,6.8,8.0,0.855,0.9,5.3,6.2,15.3,3.5,0.1,3.3,3.6,27.3,125.0,103.0
Chris Paul,2014-15,LAC,PG,25.0,25.0,862.0,9.8,19.4,0.505,4.3,4.9,0.88,0.8,6.0,6.8,14.3,2.8,0.4,3.0,3.4,26.0,127.0,104.0
Chris Paul,Career,,,642.0,642.0,23310.0,9.6,20.2,0.474,6.6,7.7,0.858,1.0,5.4,6.4,14.5,3.5,0.1,3.5,3.6,27.2,123.0,104.0
Chris Paul,,,,,,,,,,,,,,,,,,,,,,,
Chris Paul,6,"NOK,NOH",,425.0,425.0,15761.0,9.5,20.2,0.47100000000000003,6.7,7.9,0.853,1.0,5.6,6.6,14.4,3.4,0.1,3.6,3.7,27.0,121.0,104.0
Chris Paul,4,LAC,,217.0,217.0,7549.0,9.7,20.3,0.478,6.3,7.3,0.868,1.0,4.9,5.9,14.7,3.6,0.2,3.3,3.4,27.6,126.0,103.0
Marcus Smart,2014-15,BOS,PG,10.0,0.0,164.0,5.7,17.0,0.33299999999999996,3.3,3.3,1.0,2.4,3.9,6.3,4.5,2.7,0.6,2.1,5.4,17.6,103.0,106.0
Marcus Smart,Career,,,10.0,0.0,164.0,5.7,17.0,0.33299999999999996,3.3,3.3,1.0,2.4,3.9,6.3,4.5,2.7,0.6,2.1,5.4,17.6,103.0,106.0
Charlie Villanueva,2005-06,TOR,PF,81.0,36.0,2361.0,9.7,21.0,0.46299999999999997,2.5,3.6,0.706,4.0,7.6,11.6,2.0,1.3,1.4,2.2,5.5,23.5,107.0,111.0
Charlie Villanueva,2006-07,MIL,PF,39.0,17.0,984.0,9.5,20.2,0.47,3.9,4.7,0.82,3.3,8.8,12.0,1.9,1.3,0.6,2.9,5.7,24.4,107.0,110.0
Charlie Villanueva,2007-08,MIL,PF,76.0,31.0,1829.0,10.2,23.4,0.435,3.5,4.5,0.7829999999999999,4.2,9.2,13.4,2.2,0.9,1.0,3.1,5.0,25.5,102.0,112.0
Charlie Villanueva,2008-09,MIL,PF,78.0,47.0,2095.0,12.1,27.0,0.447,5.0,5.9,0.838,3.8,9.1,12.9,3.4,1.2,1.4,3.4,6.3,31.3,106.0,106.0
Charlie Villanueva,2009-10,DET,PF,78.0,16.0,1848.0,10.6,24.3,0.439,3.1,3.8,0.815,2.5,8.2,10.7,1.6,1.4,1.6,2.2,6.5,27.3,108.0,110.0
Charlie Villanueva,2010-11,DET,PF,76.0,11.0,1666.0,10.1,22.9,0.442,2.9,3.7,0.767,1.6,7.9,9.5,1.6,1.4,1.4,2.1,5.7,27.1,109.0,111.0
Charlie Villanueva,2011-12,DET,PF,13.0,0.0,180.0,10.5,27.2,0.385,1.8,2.1,0.857,2.7,11.7,14.3,1.8,2.1,1.5,2.1,7.5,27.2,100.0,101.0
Charlie Villanueva,2012-13,DET,PF,69.0,0.0,1092.0,8.5,22.5,0.377,1.3,2.4,0.551,2.4,9.3,11.7,2.6,1.5,1.9,1.9,4.6,22.6,101.0,106.0
Charlie Villanueva,2013-14,DET,PF,20.0,0.0,180.0,9.8,25.8,0.38,2.2,3.9,0.5710000000000001,1.7,7.9,9.6,1.7,1.1,1.4,2.0,4.5,25.8,99.0,110.0
Charlie Villanueva,2014-15,DAL,PF,14.0,0.0,60.0,13.6,31.5,0.43200000000000005,0.0,0.0,,0.9,11.1,11.9,0.9,0.0,0.0,2.6,8.5,34.9,102.0,109.0
Charlie Villanueva,Career,,,544.0,158.0,12295.0,10.3,23.4,0.439,3.2,4.1,0.775,3.2,8.6,11.7,2.2,1.3,1.3,2.6,5.7,26.3,106.0,109.0
Charlie Villanueva,,,,,,,,,,,,,,,,,,,,,,,
Charlie Villanueva,5,DET,,256.0,27.0,4966.0,9.9,23.6,0.42200000000000004,2.5,3.4,0.747,2.1,8.5,10.6,1.8,1.4,1.6,2.1,5.8,26.1,106.0,109.0
Charlie Villanueva,3,MIL,,193.0,95.0,4908.0,10.8,24.3,0.447,4.2,5.2,0.8170000000000001,3.8,9.1,12.9,2.7,1.1,1.1,3.2,5.7,27.7,105.0,109.0
Charlie Villanueva,1,TOR,,81.0,36.0,2361.0,9.7,21.0,0.46299999999999997,2.5,3.6,0.706,4.0,7.6,11.6,2.0,1.3,1.4,2.2,5.5,23.5,107.0,111.0
Charlie Villanueva,1,DAL,,14.0,0.0,60.0,13.6,31.5,0.43200000000000005,0.0,0.0,,0.9,11.1,11.9,0.9,0.0,0.0,2.6,8.5,34.9,102.0,109.0
Kemba Walker,2011-12,CHA,PG,66.0,25.0,1792.0,8.3,22.6,0.366,4.9,6.3,0.789,0.9,6.0,6.9,8.5,1.8,0.6,3.5,2.3,23.5,96.0,111.0
Kemba Walker,2012-13,CHA,PG,82.0,82.0,2859.0,9.7,22.8,0.423,5.4,6.8,0.7979999999999999,1.1,4.1,5.2,8.6,2.9,0.6,3.7,2.8,26.7,105.0,111.0
Kemba Walker,2013-14,CHA,PG,73.0,73.0,2614.0,8.9,22.7,0.39299999999999996,5.6,6.7,0.8370000000000001,0.8,5.3,6.1,8.9,1.7,0.6,3.4,2.5,25.6,103.0,105.0
Kemba Walker,2014-15,CHO,PG,25.0,25.0,885.0,8.3,21.8,0.382,4.7,6.0,0.782,1.1,5.3,6.4,8.3,2.0,0.6,2.2,2.9,23.3,102.0,108.0
Kemba Walker,Career,,,246.0,205.0,8150.0,9.0,22.6,0.397,5.3,6.6,0.807,0.9,5.0,6.0,8.7,2.2,0.6,3.4,2.6,25.3,102.0,109.0
John Jenkins,2012-13,ATL,SG,61.0,2.0,902.0,7.5,16.9,0.446,3.4,4.0,0.843,1.0,4.4,5.4,3.2,0.7,0.6,2.3,2.1,21.5,109.0,109.0
John Jenkins,2013-14,ATL,SG,13.0,0.0,158.0,5.1,13.5,0.381,1.3,1.3,1.0,1.0,6.1,7.1,3.5,0.3,0.3,3.5,3.5,12.8,83.0,111.0
John Jenkins,2014-15,ATL,SG,3.0,0.0,27.0,9.5,20.9,0.455,1.9,1.9,1.0,0.0,3.8,3.8,0.0,1.9,0.0,1.9,3.8,22.8,93.0,106.0
John Jenkins,Career,,,77.0,2.0,1087.0,7.2,16.5,0.43799999999999994,3.0,3.6,0.853,1.0,4.7,5.6,3.2,0.7,0.5,2.5,2.4,20.2,105.0,109.0
Trevor Booker,2010-11,WAS,PF,65.0,14.0,1063.0,6.7,12.2,0.5489999999999999,3.3,4.9,0.6729999999999999,4.7,7.4,12.1,1.7,1.4,2.0,1.8,5.5,16.7,118.0,109.0
Trevor Booker,2011-12,WAS,PF,50.0,32.0,1261.0,7.4,14.0,0.531,2.3,3.8,0.602,4.9,8.5,13.4,1.6,2.0,1.8,2.4,5.7,17.2,109.0,104.0
Trevor Booker,2012-13,WAS,PF,48.0,14.0,887.0,6.3,12.9,0.491,2.3,4.2,0.556,5.8,8.3,14.0,2.3,1.9,0.9,1.8,5.6,15.0,109.0,102.0
Trevor Booker,2013-14,WAS,PF,72.0,45.0,1553.0,7.4,13.4,0.551,1.6,2.5,0.618,4.9,7.6,12.6,2.1,1.4,1.5,1.9,4.3,16.3,114.0,104.0
Trevor Booker,2014-15,UTA,PF,26.0,1.0,519.0,7.7,14.9,0.514,3.2,5.5,0.574,3.8,8.0,11.7,2.3,1.6,0.9,3.9,4.7,19.2,102.0,112.0
Trevor Booker,Career,,,261.0,106.0,5283.0,7.1,13.4,0.532,2.4,3.9,0.611,4.9,7.9,12.8,2.0,1.6,1.5,2.2,5.1,16.7,111.0,105.0
Trevor Booker,,,,,,,,,,,,,,,,,,,,,,,
Trevor Booker,4,WAS,,235.0,105.0,4764.0,7.0,13.2,0.534,2.3,3.7,0.617,5.0,7.9,12.9,1.9,1.6,1.6,2.0,5.2,16.4,113.0,105.0
Trevor Booker,1,UTA,,26.0,1.0,519.0,7.7,14.9,0.514,3.2,5.5,0.574,3.8,8.0,11.7,2.3,1.6,0.9,3.9,4.7,19.2,102.0,112.0
Tyreke Evans,2009-10,SAC,SG,72.0,72.0,2677.0,10.2,22.2,0.45799999999999996,6.6,8.9,0.748,1.3,6.0,7.2,7.9,2.1,0.5,4.1,3.9,27.7,107.0,110.0
Tyreke Evans,2010-11,SAC,SG,57.0,53.0,2107.0,9.1,22.3,0.409,4.9,6.4,0.7709999999999999,1.1,5.5,6.6,7.6,2.0,0.7,4.4,3.4,24.2,98.0,109.0
Tyreke Evans,2011-12,SAC,SG,63.0,61.0,2162.0,9.6,21.1,0.45299999999999996,4.7,6.0,0.779,1.5,5.3,6.8,6.6,2.0,0.7,4.0,3.2,24.3,103.0,111.0
Tyreke Evans,2012-13,SAC,SG,65.0,61.0,2016.0,9.3,19.4,0.478,5.3,6.9,0.775,1.4,5.9,7.3,5.8,2.3,0.7,3.3,3.4,25.1,110.0,111.0
Tyreke Evans,2013-14,NOP,SF,72.0,22.0,2028.0,10.0,23.0,0.436,6.1,8.0,0.7709999999999999,2.0,6.8,8.8,9.3,2.2,0.5,4.5,4.0,26.8,103.0,110.0
Tyreke Evans,2014-15,NOP,SF,24.0,24.0,829.0,10.2,23.6,0.434,3.7,5.6,0.6559999999999999,1.7,6.2,8.0,8.7,1.8,0.6,4.4,4.0,25.5,100.0,110.0
Tyreke Evans,Career,,,353.0,293.0,11819.0,9.7,21.8,0.445,5.5,7.2,0.76,1.5,5.9,7.4,7.6,2.1,0.6,4.1,3.6,25.7,104.0,110.0
Tyreke Evans,,,,,,,,,,,,,,,,,,,,,,,
Tyreke Evans,4,SAC,,257.0,247.0,8962.0,9.6,21.4,0.449,5.5,7.2,0.765,1.3,5.7,7.0,7.1,2.1,0.6,4.0,3.5,25.5,104.0,110.0
Tyreke Evans,2,NOP,,96.0,46.0,2857.0,10.1,23.2,0.435,5.4,7.3,0.745,1.9,6.6,8.5,9.1,2.1,0.6,4.5,4.0,26.4,102.0,110.0
Sasha Pavlovic,2003-04,UTA,SF,79.0,14.0,1144.0,7.2,18.2,0.396,3.2,4.1,0.774,2.1,5.6,7.7,2.9,2.0,0.8,3.2,9.1,18.5,94.0,104.0
Sasha Pavlovic,2004-05,CLE,SG,65.0,9.0,862.0,7.4,17.1,0.435,2.7,4.0,0.688,0.9,3.5,4.4,3.0,1.8,0.2,2.9,7.5,19.5,100.0,109.0
Sasha Pavlovic,2005-06,CLE,SG,53.0,19.0,813.0,5.7,13.9,0.41,2.1,3.2,0.653,1.1,4.2,5.3,1.6,1.2,0.4,2.8,6.8,15.8,96.0,108.0
Sasha Pavlovic,2006-07,CLE,SG,67.0,28.0,1534.0,7.7,16.9,0.45299999999999996,3.4,4.3,0.794,0.8,4.7,5.4,3.6,1.9,0.6,3.5,5.0,20.8,103.0,103.0
Sasha Pavlovic,2007-08,CLE,SG,51.0,45.0,1188.0,6.5,18.1,0.36200000000000004,2.4,3.5,0.688,1.6,4.2,5.7,3.7,1.3,0.3,2.5,5.2,17.0,93.0,109.0
Sasha Pavlovic,2008-09,CLE,SF,66.0,12.0,1053.0,6.0,14.1,0.42200000000000004,1.3,2.8,0.46299999999999997,1.6,4.9,6.5,3.7,1.1,0.8,2.5,6.3,15.7,102.0,105.0
Sasha Pavlovic,2009-10,MIN,SF,71.0,0.0,877.0,6.2,17.1,0.363,0.6,1.5,0.385,0.7,6.0,6.7,3.3,1.3,0.3,3.0,4.8,15.0,83.0,113.0
Sasha Pavlovic,2010-11,TOT,SF-SG,31.0,7.0,362.0,4.2,10.5,0.40299999999999997,0.9,1.5,0.6,0.1,4.5,4.7,2.3,1.5,1.0,1.8,5.0,11.1,92.0,105.0
Sasha Pavlovic,2010-11,DAL,SF,10.0,6.0,163.0,4.8,11.3,0.429,1.3,1.6,0.8,0.0,3.9,3.9,2.3,1.6,1.0,1.6,4.8,13.2,103.0,107.0
Sasha Pavlovic,2010-11,NOH,SG,4.0,1.0,50.0,2.2,11.9,0.182,0.0,0.0,,0.0,6.5,6.5,6.5,0.0,4.3,1.1,4.3,4.3,61.0,105.0
Sasha Pavlovic,2010-11,BOS,SG,17.0,0.0,149.0,4.3,9.3,0.462,0.7,1.8,0.4,0.4,4.6,5.0,1.1,1.8,0.0,2.1,5.3,11.1,91.0,103.0
Sasha Pavlovic,2011-12,BOS,SF,45.0,7.0,527.0,5.0,12.9,0.391,0.3,0.8,0.375,0.4,6.9,7.3,1.8,2.0,1.5,2.0,5.4,12.1,82.0,97.0
Sasha Pavlovic,2012-13,POR,SG,39.0,1.0,528.0,4.2,11.8,0.353,0.1,0.6,0.16699999999999998,0.7,4.9,5.6,3.2,2.4,0.5,1.4,5.9,10.2,90.0,109.0
Sasha Pavlovic,Career,,,567.0,142.0,8888.0,6.4,15.9,0.40399999999999997,2.0,3.0,0.6729999999999999,1.1,4.9,6.0,3.1,1.6,0.6,2.8,6.1,16.7,95.0,106.0
Sasha Pavlovic,,,,,,,,,,,,,,,,,,,,,,,
Sasha Pavlovic,5,CLE,,302.0,113.0,5450.0,6.8,16.2,0.41700000000000004,2.5,3.6,0.6859999999999999,1.2,4.3,5.5,3.3,1.5,0.5,2.9,6.0,18.0,99.0,106.0
Sasha Pavlovic,1,UTA,,79.0,14.0,1144.0,7.2,18.2,0.396,3.2,4.1,0.774,2.1,5.6,7.7,2.9,2.0,0.8,3.2,9.1,18.5,94.0,104.0
Sasha Pavlovic,1,MIN,,71.0,0.0,877.0,6.2,17.1,0.363,0.6,1.5,0.385,0.7,6.0,6.7,3.3,1.3,0.3,3.0,4.8,15.0,83.0,113.0
Sasha Pavlovic,2,BOS,,62.0,7.0,676.0,4.9,12.1,0.40299999999999997,0.4,1.0,0.385,0.4,6.4,6.8,1.7,2.0,1.2,2.0,5.4,11.9,84.0,99.0
Sasha Pavlovic,1,POR,,39.0,1.0,528.0,4.2,11.8,0.353,0.1,0.6,0.16699999999999998,0.7,4.9,5.6,3.2,2.4,0.5,1.4,5.9,10.2,90.0,109.0
Sasha Pavlovic,1,DAL,,10.0,6.0,163.0,4.8,11.3,0.429,1.3,1.6,0.8,0.0,3.9,3.9,2.3,1.6,1.0,1.6,4.8,13.2,103.0,107.0
Sasha Pavlovic,1,NOH,,4.0,1.0,50.0,2.2,11.9,0.182,0.0,0.0,,0.0,6.5,6.5,6.5,0.0,4.3,1.1,4.3,4.3,61.0,105.0
Reggie Bullock,2013-14,LAC,SF,43.0,0.0,395.0,5.4,15.3,0.355,0.9,1.1,0.778,1.4,5.4,6.8,1.5,1.1,0.1,1.6,3.3,14.6,93.0,108.0
Reggie Bullock,2014-15,LAC,SF,13.0,2.0,123.0,5.4,12.9,0.419,1.2,1.2,1.0,0.0,6.6,6.6,0.8,1.2,0.4,1.2,3.7,15.8,107.0,107.0
Reggie Bullock,Career,,,56.0,2.0,518.0,5.4,14.8,0.368,1.0,1.2,0.833,1.1,5.7,6.8,1.4,1.2,0.2,1.6,3.4,14.9,96.0,108.0
